type,quality,spot_per_kwh,per_kwh,kwh_usage_in_timeframe,utc_start_time,local_start_time,utc_end_time,local_end_time,renewables,tariff_info_season,tariff_info_period,spike_status,descriptor
Usage,billable,7.28248,17.64362,0.084,2023-07-23T15:30:01Z,"24/07/2023, 1:30:01 am",2023-07-23T16:00:00Z,"24/07/2023, 2:00:00 am",7.126,,offPeak,none,veryLow
Usage,billable,8.27954,18.68555,0.482,2023-07-23T15:00:01Z,"24/07/2023, 1:00:01 am",2023-07-23T15:30:00Z,"24/07/2023, 1:30:00 am",8.472,,offPeak,none,veryLow
Usage,billable,7.84023,18.22647,1.313,2023-07-23T14:30:01Z,"24/07/2023, 12:30:01 am",2023-07-23T15:00:00Z,"24/07/2023, 1:00:00 am",10.865,,offPeak,none,veryLow
Usage,billable,7.37228,17.73746,1.412,2023-07-23T14:00:01Z,"24/07/2023, 12:00:01 am",2023-07-23T14:30:00Z,"24/07/2023, 12:30:00 am",12.052,,offPeak,none,veryLow
Usage,billable,7.79992,18.18435,1.835,2023-07-23T13:30:01Z,"23/07/2023, 11:30:01 pm",2023-07-23T14:00:00Z,"24/07/2023, 12:00:00 am",11.200000000000001,,offPeak,none,veryLow
Usage,billable,7.93992,18.33065,2.002,2023-07-23T13:00:01Z,"23/07/2023, 11:00:01 pm",2023-07-23T13:30:00Z,"23/07/2023, 11:30:00 pm",9.916,,offPeak,none,veryLow
Usage,billable,8.41965,18.83196,2.053,2023-07-23T12:30:01Z,"23/07/2023, 10:30:01 pm",2023-07-23T13:00:00Z,"23/07/2023, 11:00:00 pm",9.557,,offPeak,none,veryLow
Usage,billable,8.94136,19.37715,1.337,2023-07-23T12:00:01Z,"23/07/2023, 10:00:01 pm",2023-07-23T12:30:00Z,"23/07/2023, 10:30:00 pm",8.285,,offPeak,none,veryLow
Usage,billable,8.49102,18.90655,0.122,2023-07-23T11:30:01Z,"23/07/2023, 9:30:01 pm",2023-07-23T12:00:00Z,"23/07/2023, 10:00:00 pm",7.3069999999999995,,offPeak,none,veryLow
Usage,billable,10.67226,21.18594,0.13,2023-07-23T11:00:01Z,"23/07/2023, 9:00:01 pm",2023-07-23T11:30:00Z,"23/07/2023, 9:30:00 pm",7.443,,offPeak,none,veryLow
Usage,billable,10.73617,33.35273,0.364,2023-07-23T10:30:01Z,"23/07/2023, 8:30:01 pm",2023-07-23T11:00:00Z,"23/07/2023, 9:00:00 pm",7.163,,peak,none,low
Usage,billable,12.58258,35.28223,0.648,2023-07-23T10:00:01Z,"23/07/2023, 8:00:01 pm",2023-07-23T10:30:00Z,"23/07/2023, 8:30:00 pm",6.232,,peak,none,low
Usage,billable,13.5256,36.26768,0.655,2023-07-23T09:30:01Z,"23/07/2023, 7:30:01 pm",2023-07-23T10:00:00Z,"23/07/2023, 8:00:00 pm",6.446000000000001,,peak,none,low
Usage,billable,13.6838,36.433,0.391,2023-07-23T09:00:01Z,"23/07/2023, 7:00:01 pm",2023-07-23T09:30:00Z,"23/07/2023, 7:30:00 pm",7.8340000000000005,,peak,none,low
Usage,billable,19.04751,42.03808,0.357,2023-07-23T08:30:01Z,"23/07/2023, 6:30:01 pm",2023-07-23T09:00:00Z,"23/07/2023, 7:00:00 pm",8.491,,peak,none,neutral
Usage,billable,28.7329,52.15931,0.39,2023-07-23T08:00:01Z,"23/07/2023, 6:00:01 pm",2023-07-23T08:30:00Z,"23/07/2023, 6:30:00 pm",8.222999999999999,,peak,none,high
Usage,billable,27.53503,50.90754,0.416,2023-07-23T07:30:01Z,"23/07/2023, 5:30:01 pm",2023-07-23T08:00:00Z,"23/07/2023, 6:00:00 pm",8.895999999999999,,peak,none,high
Usage,billable,15.71072,38.55113,0.445,2023-07-23T07:00:01Z,"23/07/2023, 5:00:01 pm",2023-07-23T07:30:00Z,"23/07/2023, 5:30:00 pm",9.372,,peak,none,low
Usage,billable,18.25286,41.20767,0.458,2023-07-23T06:30:01Z,"23/07/2023, 4:30:01 pm",2023-07-23T07:00:00Z,"23/07/2023, 5:00:00 pm",10.213,,peak,none,neutral
Usage,billable,10.84357,33.46496,0.215,2023-07-23T06:00:01Z,"23/07/2023, 4:00:01 pm",2023-07-23T06:30:00Z,"23/07/2023, 4:30:00 pm",15.556000000000001,,peak,none,low
Usage,billable,6.16836,28.57937,0.117,2023-07-23T05:30:01Z,"23/07/2023, 3:30:01 pm",2023-07-23T06:00:00Z,"23/07/2023, 4:00:00 pm",22.223000000000003,,peak,none,veryLow
Usage,billable,4.20157,26.52407,0.128,2023-07-23T05:00:01Z,"23/07/2023, 3:00:01 pm",2023-07-23T05:30:00Z,"23/07/2023, 3:30:00 pm",25.802999999999997,,peak,none,veryLow
Usage,billable,4.1302,14.34949,0.203,2023-07-23T04:30:01Z,"23/07/2023, 2:30:01 pm",2023-07-23T05:00:00Z,"23/07/2023, 3:00:00 pm",28.868,,offPeak,none,veryLow
Usage,billable,3.90273,14.11178,0.472,2023-07-23T04:00:01Z,"23/07/2023, 2:00:01 pm",2023-07-23T04:30:00Z,"23/07/2023, 2:30:00 pm",30.639,,offPeak,none,veryLow
Usage,billable,2.34637,12.48539,0.389,2023-07-23T03:30:01Z,"23/07/2023, 1:30:01 pm",2023-07-23T04:00:00Z,"23/07/2023, 2:00:00 pm",32.556000000000004,,offPeak,none,extremelyLow
Usage,billable,1.24619,11.3357,0.412,2023-07-23T03:00:01Z,"23/07/2023, 1:00:01 pm",2023-07-23T03:30:00Z,"23/07/2023, 1:30:00 pm",34.411,,offPeak,none,extremelyLow
Usage,billable,3.07361,13.24535,0.658,2023-07-23T02:30:01Z,"23/07/2023, 12:30:01 pm",2023-07-23T03:00:00Z,"23/07/2023, 1:00:00 pm",36.028,,offPeak,none,extremelyLow
Usage,billable,2.28812,12.42452,0.563,2023-07-23T02:00:01Z,"23/07/2023, 12:00:01 pm",2023-07-23T02:30:00Z,"23/07/2023, 12:30:00 pm",37.964,,offPeak,none,extremelyLow
Usage,billable,0.57464,10.63393,0.211,2023-07-23T01:30:01Z,"23/07/2023, 11:30:01 am",2023-07-23T02:00:00Z,"23/07/2023, 12:00:00 pm",41.347,,offPeak,none,extremelyLow
Usage,billable,0.96401,11.04082,0.748,2023-07-23T01:00:01Z,"23/07/2023, 11:00:01 am",2023-07-23T01:30:00Z,"23/07/2023, 11:30:00 am",41.61,,offPeak,none,extremelyLow
Usage,billable,0.04029,10.07553,0.571,2023-07-23T00:30:01Z,"23/07/2023, 10:30:01 am",2023-07-23T01:00:00Z,"23/07/2023, 11:00:00 am",38.932,,offPeak,none,extremelyLow
Usage,billable,0.33293,10.38134,2.171,2023-07-23T00:00:01Z,"23/07/2023, 10:00:01 am",2023-07-23T00:30:00Z,"23/07/2023, 10:30:00 am",36.504999999999995,,offPeak,none,extremelyLow
Usage,billable,0.9855,11.06328,0.63,2023-07-22T23:30:01Z,"23/07/2023, 9:30:01 am",2023-07-23T00:00:00Z,"23/07/2023, 10:00:00 am",34.857,,offPeak,none,extremelyLow
Usage,billable,3.08185,13.25396,0.699,2023-07-22T23:00:01Z,"23/07/2023, 9:00:01 am",2023-07-22T23:30:00Z,"23/07/2023, 9:30:00 am",32.249,,offPeak,none,extremelyLow
Usage,billable,3.46147,13.65067,0.95,2023-07-22T22:30:01Z,"23/07/2023, 8:30:01 am",2023-07-22T23:00:00Z,"23/07/2023, 9:00:00 am",29.841,,offPeak,none,extremelyLow
Usage,billable,4.62133,14.86272,0.084,2023-07-22T22:00:01Z,"23/07/2023, 8:00:01 am",2023-07-22T22:30:00Z,"23/07/2023, 8:30:00 am",27.944999999999997,,offPeak,none,veryLow
Usage,billable,5.58746,15.87233,0.084,2023-07-22T21:30:01Z,"23/07/2023, 7:30:01 am",2023-07-22T22:00:00Z,"23/07/2023, 8:00:00 am",25.499,,offPeak,none,veryLow
Usage,billable,2.96628,13.13319,0.085,2023-07-22T21:00:01Z,"23/07/2023, 7:00:01 am",2023-07-22T21:30:00Z,"23/07/2023, 7:30:00 am",26.895000000000003,,offPeak,none,extremelyLow
Usage,billable,1.64177,11.74908,0.084,2023-07-22T20:30:01Z,"23/07/2023, 6:30:01 am",2023-07-22T21:00:00Z,"23/07/2023, 7:00:00 am",28.908,,offPeak,none,extremelyLow
Usage,billable,1.77437,11.88765,0.099,2023-07-22T20:00:01Z,"23/07/2023, 6:00:01 am",2023-07-22T20:30:00Z,"23/07/2023, 6:30:00 am",26.209,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.122,2023-07-22T19:30:01Z,"23/07/2023, 5:30:01 am",2023-07-22T20:00:00Z,"23/07/2023, 6:00:00 am",24.089,,offPeak,none,extremelyLow
Usage,billable,0.94324,11.01912,0.085,2023-07-22T19:00:01Z,"23/07/2023, 5:00:01 am",2023-07-22T19:30:00Z,"23/07/2023, 5:30:00 am",19.656000000000002,,offPeak,none,extremelyLow
Usage,billable,0.62627,10.68788,0.085,2023-07-22T18:30:01Z,"23/07/2023, 4:30:01 am",2023-07-22T19:00:00Z,"23/07/2023, 5:00:00 am",17.153,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.088,2023-07-22T18:00:01Z,"23/07/2023, 4:00:01 am",2023-07-22T18:30:00Z,"23/07/2023, 4:30:00 am",14.554,,offPeak,none,extremelyLow
Usage,billable,1.53056,11.63287,0.086,2023-07-22T17:30:01Z,"23/07/2023, 3:30:01 am",2023-07-22T18:00:00Z,"23/07/2023, 4:00:00 am",14.865999999999998,,offPeak,none,extremelyLow
Usage,billable,2.21553,12.34866,0.12,2023-07-22T17:00:01Z,"23/07/2023, 3:00:01 am",2023-07-22T17:30:00Z,"23/07/2023, 3:30:00 am",12.147,,offPeak,none,extremelyLow
Usage,billable,2.26294,12.3982,0.104,2023-07-22T16:30:01Z,"23/07/2023, 2:30:01 am",2023-07-22T17:00:00Z,"23/07/2023, 3:00:00 am",11.146,,offPeak,none,extremelyLow
Usage,billable,5.80441,16.09904,0.087,2023-07-22T16:00:01Z,"23/07/2023, 2:00:01 am",2023-07-22T16:30:00Z,"23/07/2023, 2:30:00 am",8.871,,offPeak,none,veryLow
Usage,billable,6.0467,16.35223,0.37,2023-07-22T15:30:01Z,"23/07/2023, 1:30:01 am",2023-07-22T16:00:00Z,"23/07/2023, 2:00:00 am",6.87,,offPeak,none,veryLow
Usage,billable,6.8606,17.20276,0.355,2023-07-22T15:00:01Z,"23/07/2023, 1:00:01 am",2023-07-22T15:30:00Z,"23/07/2023, 1:30:00 am",6.325,,offPeak,none,veryLow
Usage,billable,6.98928,17.33723,0.39,2023-07-22T14:30:01Z,"23/07/2023, 12:30:01 am",2023-07-22T15:00:00Z,"23/07/2023, 1:00:00 am",6.555999999999999,,offPeak,none,veryLow
Usage,billable,8.20935,18.6122,0.363,2023-07-22T14:00:01Z,"23/07/2023, 12:00:01 am",2023-07-22T14:30:00Z,"23/07/2023, 12:30:00 am",7.282,,offPeak,none,veryLow
Usage,billable,10.13845,20.62811,0.116,2023-07-21T13:30:01Z,"21/07/2023, 11:30:01 pm",2023-07-21T14:00:00Z,"22/07/2023, 12:00:00 am",15.304,,offPeak,none,veryLow
Usage,billable,11.42973,21.9775,0.128,2023-07-21T13:00:01Z,"21/07/2023, 11:00:01 pm",2023-07-21T13:30:00Z,"21/07/2023, 11:30:00 pm",14.295,,offPeak,none,veryLow
Usage,billable,11.13221,21.66659,0.148,2023-07-21T12:30:01Z,"21/07/2023, 10:30:01 pm",2023-07-21T13:00:00Z,"21/07/2023, 11:00:00 pm",13.54,,offPeak,none,veryLow
Usage,billable,12.82892,23.43965,0.178,2023-07-21T12:00:01Z,"21/07/2023, 10:00:01 pm",2023-07-21T12:30:00Z,"21/07/2023, 10:30:00 pm",12.876999999999999,,offPeak,none,veryLow
Usage,billable,10.66827,21.18177,0.246,2023-07-21T11:30:01Z,"21/07/2023, 9:30:01 pm",2023-07-21T12:00:00Z,"21/07/2023, 10:00:00 pm",11.737,,offPeak,none,veryLow
Usage,billable,12.81354,23.42358,0.158,2023-07-21T11:00:01Z,"21/07/2023, 9:00:01 pm",2023-07-21T11:30:00Z,"21/07/2023, 9:30:00 pm",10.293,,offPeak,none,veryLow
Usage,billable,13.40119,36.13767,0.359,2023-07-21T10:30:01Z,"21/07/2023, 8:30:01 pm",2023-07-21T11:00:00Z,"21/07/2023, 9:00:00 pm",9.26,,peak,none,low
Usage,billable,13.61773,36.36396,0.501,2023-07-21T10:00:01Z,"21/07/2023, 8:00:01 pm",2023-07-21T10:30:00Z,"21/07/2023, 8:30:00 pm",9.058,,peak,none,low
Usage,billable,15.18402,38.00073,0.462,2023-07-21T09:30:01Z,"21/07/2023, 7:30:01 pm",2023-07-21T10:00:00Z,"21/07/2023, 8:00:00 pm",7.827000000000001,,peak,none,low
Usage,billable,15.46568,38.29507,0.187,2023-07-21T09:00:01Z,"21/07/2023, 7:00:01 pm",2023-07-21T09:30:00Z,"21/07/2023, 7:30:00 pm",6.037,,peak,none,low
Usage,billable,16.94076,39.83652,0.113,2023-07-21T08:30:01Z,"21/07/2023, 6:30:01 pm",2023-07-21T09:00:00Z,"21/07/2023, 7:00:00 pm",4.989,,peak,none,neutral
Usage,billable,25.61052,48.89642,0.114,2023-07-21T08:00:01Z,"21/07/2023, 6:00:01 pm",2023-07-21T08:30:00Z,"21/07/2023, 6:30:00 pm",3.997,,peak,none,neutral
Usage,billable,29.81891,53.29419,0.127,2023-07-21T07:30:01Z,"21/07/2023, 5:30:01 pm",2023-07-21T08:00:00Z,"21/07/2023, 6:00:00 pm",3.535,,peak,none,high
Usage,billable,27.49635,50.86712,0.806,2023-07-21T07:00:01Z,"21/07/2023, 5:00:01 pm",2023-07-21T07:30:00Z,"21/07/2023, 5:30:00 pm",4.591,,peak,none,high
Usage,billable,18.00767,40.95145,0.244,2023-07-21T06:30:01Z,"21/07/2023, 4:30:01 pm",2023-07-21T07:00:00Z,"21/07/2023, 5:00:00 pm",7.885000000000001,,peak,none,neutral
Usage,billable,8.84911,31.38075,0.242,2023-07-21T06:00:01Z,"21/07/2023, 4:00:01 pm",2023-07-21T06:30:00Z,"21/07/2023, 4:30:00 pm",13.183,,peak,none,low
Usage,billable,6.85347,29.29531,0.523,2023-07-21T05:30:01Z,"21/07/2023, 3:30:01 pm",2023-07-21T06:00:00Z,"21/07/2023, 4:00:00 pm",21.999,,peak,none,veryLow
Usage,billable,6.01044,28.41434,0.581,2023-07-21T05:00:01Z,"21/07/2023, 3:00:01 pm",2023-07-21T05:30:00Z,"21/07/2023, 3:30:00 pm",25.618000000000002,,peak,none,veryLow
Usage,billable,4.73689,14.98348,0.535,2023-07-21T04:30:01Z,"21/07/2023, 2:30:01 pm",2023-07-21T05:00:00Z,"21/07/2023, 3:00:00 pm",32.048,,offPeak,none,veryLow
Usage,billable,2.52026,12.6671,0.475,2023-07-21T04:00:01Z,"21/07/2023, 2:00:01 pm",2023-07-21T04:30:00Z,"21/07/2023, 2:30:00 pm",36.532,,offPeak,none,extremelyLow
Usage,billable,2.00033,12.12377,0.553,2023-07-21T03:30:01Z,"21/07/2023, 1:30:01 pm",2023-07-21T04:00:00Z,"21/07/2023, 2:00:00 pm",38.002,,offPeak,none,extremelyLow
Usage,billable,2.92893,13.09416,0.608,2023-07-21T03:00:01Z,"21/07/2023, 1:00:01 pm",2023-07-21T03:30:00Z,"21/07/2023, 1:30:00 pm",38.403999999999996,,offPeak,none,extremelyLow
Usage,billable,2.04802,12.17361,0.342,2023-07-21T02:30:01Z,"21/07/2023, 12:30:01 pm",2023-07-21T03:00:00Z,"21/07/2023, 1:00:00 pm",39.7,,offPeak,none,extremelyLow
Usage,billable,0.35181,10.40107,0.34,2023-07-21T02:00:01Z,"21/07/2023, 12:00:01 pm",2023-07-21T02:30:00Z,"21/07/2023, 12:30:00 pm",41.13,,offPeak,none,extremelyLow
Usage,billable,3.52152,13.71342,0.451,2023-07-21T01:30:01Z,"21/07/2023, 11:30:01 am",2023-07-21T02:00:00Z,"21/07/2023, 12:00:00 pm",37.188,,offPeak,none,extremelyLow
Usage,billable,6.2383,16.55245,0.469,2023-07-21T01:00:01Z,"21/07/2023, 11:00:01 am",2023-07-21T01:30:00Z,"21/07/2023, 11:30:00 am",34.754000000000005,,offPeak,none,veryLow
Usage,billable,7.82438,18.20991,0.741,2023-07-21T00:30:01Z,"21/07/2023, 10:30:01 am",2023-07-21T01:00:00Z,"21/07/2023, 11:00:00 am",32.171,,offPeak,none,veryLow
Usage,billable,8.55778,18.97631,0.195,2023-07-21T00:00:01Z,"21/07/2023, 10:00:01 am",2023-07-21T00:30:00Z,"21/07/2023, 10:30:00 am",28.615000000000002,,offPeak,none,veryLow
Usage,billable,9.17906,19.62555,0.232,2023-07-20T23:30:01Z,"21/07/2023, 9:30:01 am",2023-07-21T00:00:00Z,"21/07/2023, 10:00:00 am",26.229999999999997,,offPeak,none,veryLow
Usage,billable,13.37056,24.00567,0.521,2023-07-20T23:00:01Z,"21/07/2023, 9:00:01 am",2023-07-20T23:30:00Z,"21/07/2023, 9:30:00 am",22.219,,offPeak,none,veryLow
Usage,billable,13.50256,24.14361,0.456,2023-07-20T22:30:01Z,"21/07/2023, 8:30:01 am",2023-07-20T23:00:00Z,"21/07/2023, 9:00:00 am",18.186,,offPeak,none,veryLow
Usage,billable,10.36367,20.86347,0.513,2023-07-20T22:00:01Z,"21/07/2023, 8:00:01 am",2023-07-20T22:30:00Z,"21/07/2023, 8:30:00 am",14.604000000000001,,offPeak,none,veryLow
Usage,billable,10.27174,20.7674,1.171,2023-07-20T21:30:01Z,"21/07/2023, 7:30:01 am",2023-07-20T22:00:00Z,"21/07/2023, 8:00:00 am",13.794999999999998,,offPeak,none,veryLow
Usage,billable,13.70896,24.35929,1.397,2023-07-20T21:00:01Z,"21/07/2023, 7:00:01 am",2023-07-20T21:30:00Z,"21/07/2023, 7:30:00 am",13.898,,offPeak,none,veryLow
Usage,billable,13.88722,24.54557,0.141,2023-07-20T20:30:01Z,"21/07/2023, 6:30:01 am",2023-07-20T21:00:00Z,"21/07/2023, 7:00:00 am",15.113999999999999,,offPeak,none,veryLow
Usage,billable,11.50502,22.05618,0.124,2023-07-20T20:00:01Z,"21/07/2023, 6:00:01 am",2023-07-20T20:30:00Z,"21/07/2023, 6:30:00 am",18.465,,offPeak,none,veryLow
Usage,billable,8.90679,19.34103,0.124,2023-07-20T19:30:01Z,"21/07/2023, 5:30:01 am",2023-07-20T20:00:00Z,"21/07/2023, 6:00:00 am",20.457,,offPeak,none,veryLow
Usage,billable,9.15897,19.60455,0.101,2023-07-20T19:00:01Z,"21/07/2023, 5:00:01 am",2023-07-20T19:30:00Z,"21/07/2023, 5:30:00 am",20.739,,offPeak,none,veryLow
Usage,billable,8.08191,18.47903,0.098,2023-07-20T18:30:01Z,"21/07/2023, 4:30:01 am",2023-07-20T19:00:00Z,"21/07/2023, 5:00:00 am",20.921,,offPeak,none,veryLow
Usage,billable,6.65366,16.9865,0.098,2023-07-20T18:00:01Z,"21/07/2023, 4:00:01 am",2023-07-20T18:30:00Z,"21/07/2023, 4:30:00 am",24.261,,offPeak,none,veryLow
Usage,billable,4.29876,14.52563,0.097,2023-07-20T17:30:01Z,"21/07/2023, 3:30:01 am",2023-07-20T18:00:00Z,"21/07/2023, 4:00:00 am",25.963,,offPeak,none,veryLow
Usage,billable,5.19487,15.46207,0.114,2023-07-20T17:00:01Z,"21/07/2023, 3:00:01 am",2023-07-20T17:30:00Z,"21/07/2023, 3:30:00 am",26.388,,offPeak,none,veryLow
Usage,billable,5.79405,16.08821,0.132,2023-07-20T16:30:01Z,"21/07/2023, 2:30:01 am",2023-07-20T17:00:00Z,"21/07/2023, 3:00:00 am",24.75,,offPeak,none,veryLow
Usage,billable,6.17365,16.48489,0.097,2023-07-20T16:00:01Z,"21/07/2023, 2:00:01 am",2023-07-20T16:30:00Z,"21/07/2023, 2:30:00 am",23.749000000000002,,offPeak,none,veryLow
Usage,billable,5.32555,15.59863,0.097,2023-07-20T15:30:01Z,"21/07/2023, 1:30:01 am",2023-07-20T16:00:00Z,"21/07/2023, 2:00:00 am",26.209,,offPeak,none,veryLow
Usage,billable,7.26079,17.62096,0.097,2023-07-20T15:00:01Z,"21/07/2023, 1:00:01 am",2023-07-20T15:30:00Z,"21/07/2023, 1:30:00 am",26.948,,offPeak,none,veryLow
Usage,billable,7.67327,18.052,0.097,2023-07-20T14:30:01Z,"21/07/2023, 12:30:01 am",2023-07-20T15:00:00Z,"21/07/2023, 1:00:00 am",26.884000000000004,,offPeak,none,veryLow
Usage,billable,5.92248,16.22242,0.099,2023-07-20T14:00:01Z,"21/07/2023, 12:00:01 am",2023-07-20T14:30:00Z,"21/07/2023, 12:30:00 am",26.419999999999998,,offPeak,none,veryLow
Usage,billable,6.66979,17.00336,0.102,2023-07-20T13:30:01Z,"20/07/2023, 11:30:01 pm",2023-07-20T14:00:00Z,"21/07/2023, 12:00:00 am",27.827,,offPeak,none,veryLow
Usage,billable,6.64456,16.977,0.142,2023-07-20T13:00:01Z,"20/07/2023, 11:00:01 pm",2023-07-20T13:30:00Z,"20/07/2023, 11:30:00 pm",27.394000000000002,,offPeak,none,veryLow
Usage,billable,7.55528,17.9287,0.221,2023-07-20T12:30:01Z,"20/07/2023, 10:30:01 pm",2023-07-20T13:00:00Z,"20/07/2023, 11:00:00 pm",29.565,,offPeak,none,veryLow
Usage,billable,8.43647,18.84954,0.169,2023-07-20T12:00:01Z,"20/07/2023, 10:00:01 pm",2023-07-20T12:30:00Z,"20/07/2023, 10:30:00 pm",28.582,,offPeak,none,veryLow
Usage,billable,7.70808,18.08837,0.146,2023-07-20T11:30:01Z,"20/07/2023, 9:30:01 pm",2023-07-20T12:00:00Z,"20/07/2023, 10:00:00 pm",28.37,,offPeak,none,veryLow
Usage,billable,9.79651,20.27078,0.223,2023-07-20T11:00:01Z,"20/07/2023, 9:00:01 pm",2023-07-20T11:30:00Z,"20/07/2023, 9:30:00 pm",28.384999999999998,,offPeak,none,veryLow
Usage,billable,9.8838,32.462,0.386,2023-07-20T10:30:01Z,"20/07/2023, 8:30:01 pm",2023-07-20T11:00:00Z,"20/07/2023, 9:00:00 pm",28.332,,peak,none,low
Usage,billable,10.67653,33.2904,0.445,2023-07-20T10:00:01Z,"20/07/2023, 8:00:01 pm",2023-07-20T10:30:00Z,"20/07/2023, 8:30:00 pm",27.177,,peak,none,low
Usage,billable,10.56528,33.17415,0.462,2023-07-20T09:30:01Z,"20/07/2023, 7:30:01 pm",2023-07-20T10:00:00Z,"20/07/2023, 8:00:00 pm",26.545,,peak,none,low
Usage,billable,12.47818,35.17313,0.154,2023-07-20T09:00:01Z,"20/07/2023, 7:00:01 pm",2023-07-20T09:30:00Z,"20/07/2023, 7:30:00 pm",23.956,,peak,none,low
Usage,billable,15.19254,38.00963,0.289,2023-07-20T08:30:01Z,"20/07/2023, 6:30:01 pm",2023-07-20T09:00:00Z,"20/07/2023, 7:00:00 pm",22.103,,peak,none,low
Usage,billable,19.15964,42.15525,0.108,2023-07-20T08:00:01Z,"20/07/2023, 6:00:01 pm",2023-07-20T08:30:00Z,"20/07/2023, 6:30:00 pm",22.471,,peak,none,neutral
Usage,billable,12.66462,35.36796,0.099,2023-07-20T07:30:01Z,"20/07/2023, 5:30:01 pm",2023-07-20T08:00:00Z,"20/07/2023, 6:00:00 pm",23.759,,peak,none,low
Usage,billable,7.97899,30.47147,0.096,2023-07-20T07:00:01Z,"20/07/2023, 5:00:01 pm",2023-07-20T07:30:00Z,"20/07/2023, 5:30:00 pm",23.936,,peak,none,low
Usage,billable,10.48119,33.08627,0.096,2023-07-20T06:30:01Z,"20/07/2023, 4:30:01 pm",2023-07-20T07:00:00Z,"20/07/2023, 5:00:00 pm",26.6,,peak,none,low
Usage,billable,6.0467,28.45223,0.096,2023-07-20T06:00:01Z,"20/07/2023, 4:00:01 pm",2023-07-20T06:30:00Z,"20/07/2023, 4:30:00 pm",30.207,,peak,none,veryLow
Usage,billable,4.6294,26.97115,0.095,2023-07-20T05:30:01Z,"20/07/2023, 3:30:01 pm",2023-07-20T06:00:00Z,"20/07/2023, 4:00:00 pm",33.027,,peak,none,veryLow
Usage,billable,3.53428,25.82675,0.118,2023-07-20T05:00:01Z,"20/07/2023, 3:00:01 pm",2023-07-20T05:30:00Z,"20/07/2023, 3:30:00 pm",36.888,,peak,none,veryLow
Usage,billable,2.95711,13.12361,0.125,2023-07-20T04:30:01Z,"20/07/2023, 2:30:01 pm",2023-07-20T05:00:00Z,"20/07/2023, 3:00:00 pm",41.563,,offPeak,none,extremelyLow
Usage,billable,3.83548,14.04151,0.096,2023-07-20T04:00:01Z,"20/07/2023, 2:00:01 pm",2023-07-20T04:30:00Z,"20/07/2023, 2:30:00 pm",45.438,,offPeak,none,extremelyLow
Usage,billable,1.34711,11.44116,0.097,2023-07-20T03:30:01Z,"20/07/2023, 1:30:01 pm",2023-07-20T04:00:00Z,"20/07/2023, 2:00:00 pm",49.491,,offPeak,none,extremelyLow
Usage,billable,-0.88166,9.1121,0.095,2023-07-20T03:00:01Z,"20/07/2023, 1:00:01 pm",2023-07-20T03:30:00Z,"20/07/2023, 1:30:00 pm",56.497,,offPeak,none,extremelyLow
Usage,billable,-0.70211,9.29973,0.096,2023-07-20T02:30:01Z,"20/07/2023, 12:30:01 pm",2023-07-20T03:00:00Z,"20/07/2023, 1:00:00 pm",61.016000000000005,,offPeak,none,extremelyLow
Usage,billable,-2.44466,7.47876,0.102,2023-07-20T02:00:01Z,"20/07/2023, 12:00:01 pm",2023-07-20T02:30:00Z,"20/07/2023, 12:30:00 pm",66.364,,offPeak,none,extremelyLow
Usage,billable,0.02111,10.05549,0.29,2023-07-20T01:30:01Z,"20/07/2023, 11:30:01 am",2023-07-20T02:00:00Z,"20/07/2023, 12:00:00 pm",63.588,,offPeak,none,extremelyLow
Usage,billable,0.98814,11.06604,0.448,2023-07-20T01:00:01Z,"20/07/2023, 11:00:01 am",2023-07-20T01:30:00Z,"20/07/2023, 11:30:00 am",58.13,,offPeak,none,extremelyLow
Usage,billable,-2.42606,7.4982,0.464,2023-07-20T00:30:01Z,"20/07/2023, 10:30:01 am",2023-07-20T01:00:00Z,"20/07/2023, 11:00:00 am",56.704,,offPeak,none,extremelyLow
Usage,billable,-2.02619,7.91606,0.499,2023-07-20T00:00:01Z,"20/07/2023, 10:00:01 am",2023-07-20T00:30:00Z,"20/07/2023, 10:30:00 am",52.002,,offPeak,none,extremelyLow
Usage,billable,-3.11532,6.77792,0.223,2023-07-19T23:30:01Z,"20/07/2023, 9:30:01 am",2023-07-20T00:00:00Z,"20/07/2023, 10:00:00 am",51.979,,offPeak,none,extremelyLow
Usage,billable,1.65358,11.76142,0.124,2023-07-19T23:00:01Z,"20/07/2023, 9:00:01 am",2023-07-19T23:30:00Z,"20/07/2023, 9:30:00 am",48.638999999999996,,offPeak,none,extremelyLow
Usage,billable,-0.43579,9.57803,0.102,2023-07-19T22:30:01Z,"20/07/2023, 8:30:01 am",2023-07-19T23:00:00Z,"20/07/2023, 9:00:00 am",45.436,,offPeak,none,extremelyLow
Usage,billable,4.88298,15.13614,0.209,2023-07-19T22:00:01Z,"20/07/2023, 8:00:01 am",2023-07-19T22:30:00Z,"20/07/2023, 8:30:00 am",41.369,,offPeak,none,veryLow
Usage,billable,6.18375,16.49545,0.774,2023-07-19T21:30:01Z,"20/07/2023, 7:30:01 am",2023-07-19T22:00:00Z,"20/07/2023, 8:00:00 am",41.841,,offPeak,none,veryLow
Usage,billable,4.15005,14.37023,1.251,2023-07-19T21:00:01Z,"20/07/2023, 7:00:01 am",2023-07-19T21:30:00Z,"20/07/2023, 7:30:00 am",44.167,,offPeak,none,veryLow
